CEN_1871,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,ILLEG_RATIO,IMR,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,SR
4400003,DERBYSHIRE,ASHBORNE,ASHBORNE,0.364038871,agriculture,4945,13583.71425,3.61926314,110.304101,188.435511,175.90637,176.368815,66.707026,6.130805,8.851674641,117.2413793,28.79793689,28.96752996,28.61179465,61.72718351,48.70788355,13.01929997,87.89182545
4400004,DERBYSHIRE,ASHBORNE,CALTON,0.149150252,agriculture,3227,21635.90041,3.83921967,101.463333,173.963407,206.945148,188.955822,83.944005,12.572219,10.74074074,104.4083527,28.7517049,28.94666667,28.54758883,65.52077989,52.12929708,13.39148281,90.51808407
4400005,DERBYSHIRE,ASHBORNE,HARTINGTON,0.107258283,agriculture,1600,14917.26282,4.1005426,90.61669,203.30033,254.96822,173.511,83.59169,14.12059,11.27819549,125,28.324375,28.25859873,28.38773006,69.49152542,55.72033898,13.77118644,104.3290043
4400006,DERBYSHIRE,ASHBORNE,BRASSINGTON,0.262474503,agriculture,4316,16443.50194,5.01219845,181.63332,250.00439,250.28134,204.03979,100.55998,15.92087,10.12931034,127.1523179,27.03337196,27.38180979,26.68217776,72.04944179,61.00478469,11.0446571,95.78454333
4410001,DERBYSHIRE,CHESTERFIELD,ASHOVER,0.613041498,agriculture,13469,21970.78019,5.8346946,238.9686,285.43159,288.8554,227.79305,112.82451,13.06577,6.566820276,159.4470046,24.04707105,23.75864226,24.30765969,74.60461499,67.65620949,6.948405496,119.5844008
4410002,DERBYSHIRE,CHESTERFIELD,CHESTERFIELD,1.388937891,semi-rural,37305,26858.65238,5.67685095,222.99595,292.35213,277.60105,213.62727,108.23786,20.55593,7.190384203,151.3374003,24.08379451,23.89879146,24.26096607,68.19378859,62.45913549,5.734653106,111.6471267
4410003,DERBYSHIRE,CHESTERFIELD,BOLSOVER,0.235645448,agriculture,2563,10876.50972,4.81264845,209.112865,225.251484,242.672041,192.56751,87.907281,5.018509,9.960159363,149.8881432,27.16362192,26.52764228,27.77096273,69.10678308,58.69711216,10.40967092,108.8359046
4410004,DERBYSHIRE,CHESTERFIELD,ECKINGTON,1.090097229,mining,17068,15657.31895,6.3771534,254.14189,318.99172,315.74371,249.90509,121.0635,15.58477,4.846014493,158.3437892,23.48306461,23.18637402,23.73290598,72.50625313,66.90345173,5.602801401,131.5801668
4410005,DERBYSHIRE,CHESTERFIELD,DRONFIELD,0.481774203,agriculture,7001,14531.70377,6.287085115,268.454491,326.026806,292.839096,248.983908,113.379839,7.732883,6.674082314,159.3908629,23.933,23.33608563,24.45630027,74.694285,68.10581482,6.588470177,128.3190883
4420001,DERBYSHIRE,BAKEWELL,BAKEWELL,0.196175895,agriculture,10726,54675.42289,4.018130145,119.192945,207.103923,222.77195,165.961257,79.600346,8.995608,8.271474019,111.6071429,27.86332277,27.70238746,28.03187631,67.33229329,55.81903276,11.51326053,92.89798375
4420002,DERBYSHIRE,BAKEWELL,MATLOCK,0.531437626,agriculture,10608,19960.95021,3.916193325,125.642367,199.643589,218.557015,157.506306,71.939109,9.950279,5.779716467,112.3956326,27.55201358,27.58374646,27.51584258,61.09085384,51.77757521,9.313278639,83.39370298
4420003,DERBYSHIRE,BAKEWELL,TIDESWELL,0.278824794,agriculture,8278,29688.89488,4.619814725,155.968153,217.877318,255.45284,200.416989,89.710478,4.537167,5.897435897,124.0694789,26.51646888,26.45159752,26.58341535,74.84649587,64.1753123,10.67118357,95.65037283
4430001,DERBYSHIRE,CHAPEL-EN-LE-FRITH,BUXTON,0.39377402,agriculture,6229,15818.71756,3.666842355,110.851724,169.166324,211.607649,156.030206,79.545616,6.166952,5.977382876,131.6306483,26.6752892,26.65563957,26.6957377,55.05729945,48.25610364,6.801195815,91.23392091
4430002,DERBYSHIRE,CHAPEL-EN-LE-FRITH,CHAPEL-EN-LE-FRITH,0.142048387,agriculture,9550,67230.61199,4.99748081,174.050812,254.514569,257.530425,213.281896,91.253236,8.865224,4.60593654,137.7171216,26.1415549,25.65319149,26.6154005,68.05775665,59.44708575,8.610670893,101.740675
4440001,DERBYSHIRE,HAYFIELD,GLOSSOP,0.966899618,textile,20673,21380.70966,3.9327685,107.14363,204.17923,222.34851,152.55958,82.8373,17.48545,5.130687318,184.5050215,26.15444912,26.46388964,25.79605263,55.94205086,50.32822757,5.613823285,82.12175347
4440002,DERBYSHIRE,HAYFIELD,HAYFIELD,0.65582169,textile,11752,17919.50492,4.69115115,145.31679,227.58419,254.1148,193.84792,100.27333,17.0932,5.080645161,133.431807,25.93543428,25.80175025,26.07317496,64.63723285,57.21316085,7.424071991,95.11659808
4450001,CHESHIRE,STOCKPORT,MARPLE,1.27426722,textile,6220,4881.236762,4.32171753,137.628173,224.162377,206.874174,199.047295,87.394159,9.237328,4.47284345,156.6731141,25.81437993,25.98864994,25.61101429,60.812209,54.16451112,6.647697879,81.58759981
4450002,CHESHIRE,STOCKPORT,HYDE,4.275103268,textile,21221,4963.8567,4.1436372,137.598,211.83378,213.40831,170.79779,78.10416,16.9854,6.837248322,180.5621725,25.92533233,26.6835698,25.04154757,54.98246639,49.29865576,5.683810637,80.55665479
4450003,CHESHIRE,STOCKPORT,HEATON-NORRIS,5.16293493,textile,18810,3643.276597,3.961847435,145.796208,210.951081,206.764184,147.04061,74.039882,7.777522,4.42043222,189.422558,25.68243243,26.07167336,25.21927065,52.9249044,48.0432837,4.881620698,79.9297321
4450004,CHESHIRE,STOCKPORT,STOCKPORT FIRST,20.80900459,textile,27948,1343.072413,3.8050016,134.02788,205.04436,193.36665,146.56493,66.19006,15.80644,4.921325745,207.8629817,26.60111876,27.1335786,25.98585562,54.04330535,47.58064516,6.462660186,81.22122122
4450005,CHESHIRE,STOCKPORT,STOCKPORT SECOND,10.08334801,textile,12108,1200.79164,3.87348905,150.47558,208.73018,182.67455,144.51832,72.4276,15.87158,5.925925926,213.6788445,26.25210709,27.02811306,25.33813209,52.74517228,47.00239808,5.742774202,78.68741543
4450006,CHESHIRE,STOCKPORT,CHEADLE,0.870923408,agriculture,6095,6998.319192,3.745483005,100.498338,194.865518,206.585655,162.47802,75.210748,9.458322,1.933216169,109.922179,26.61553686,26.79179519,26.41297412,58.71727749,51.15183246,7.565445026,80.61465721
4450007,CHESHIRE,STOCKPORT,HAZELGROVE,0.971970516,textile,5307,5460.042163,4.7112741,157.76707,231.58196,251.83179,184.92781,99.65073,16.49546,6.172839506,136.3173957,25.46306069,25.53707052,25.38252656,64.01854714,57.0015456,7.017001546,89.4028103
4460001,CHESHIRE,MACCLESFIELD,PRESTBURY,0.350485807,agriculture,4844,13820.81643,4.51930805,130.86879,243.33593,213.88395,202.01518,98.30944,15.44832,8.558558559,106.4087062,26.86280992,26.57922824,27.15016639,63.07277628,54.41374663,8.65902965,98.66131191
4460002,CHESHIRE,MACCLESFIELD,BOLLINGTON,1.165675386,textile,10016,8592.443591,4.1239929,142.94591,213.2016,215.70852,159.58603,78.96764,14.38888,7.19844358,168.9827682,26.20083975,26.6843378,25.63907499,58.10020547,51.93614667,6.164058796,80.41060736
4460003,CHESHIRE,MACCLESFIELD,RAINOW,0.208510909,agriculture,3266,15663.44904,4.6667366,128.44109,226.14491,243.60096,202.18137,106.69169,26.2873,2.564102564,120.3155819,26.54637282,26,27.12405542,65.50151976,56.33232016,9.169199595,93.15068493
4460004,CHESHIRE,MACCLESFIELD,EAST MACCLESFIELD,12.25294433,textile,10214,833.5955609,3.85545925,137.61722,190.28075,200.79024,137.32542,91.16192,13.9163,12.67874166,219.379423,27.37546505,27.47131526,27.26705612,57.25943033,49.89992302,7.359507313,82.64904387
4460005,CHESHIRE,MACCLESFIELD,WEST MACCLESFIELD,9.443561522,textile,16623,1760.246911,3.5245692,115.97892,189.06054,191.15756,137.43679,57.81516,13.46487,9.961190168,164.4712081,27.85979903,27.84138322,27.88062572,56.45829411,48.54076445,7.917529655,81.4175918
4460006,CHESHIRE,MACCLESFIELD,SUTTON,0.51726677,textile,6897,13333.54547,3.45935663,120.460478,177.294821,195.976529,141.357335,54.75855,2.023613,6.886657102,182.9855538,28.40002902,28.89047363,27.82619647,56.60077255,47.69370598,8.907066576,78.17813765
4460007,CHESHIRE,MACCLESFIELD,GAWSWORTH,0.160666351,agriculture,2882,17937.79455,4.00948428,128.299556,222.167926,191.599902,186.728239,56.827008,16.274225,5.62248996,99.03381643,26.76805556,26.42563739,27.09741144,63.91576551,54.01252134,9.903244166,105.7377049
4460008,CHESHIRE,MACCLESFIELD,ALDERLEY,0.32647177,agriculture,4597,14080.84991,3.91017474,98.071489,208.480837,195.294876,177.544349,84.049272,18.594125,5.399061033,95.38002981,25.79873803,25.87682672,25.71376647,58.20998279,51.80722892,6.402753873,86.81672026
4470001,CHESHIRE,ALTRINCHAM,WILMSLOW,0.569561025,agriculture,8968,15745.4594,3.78802745,95.406,192.917261,217.672716,161.952979,83.00191,6.654624,6.311881188,122.7566403,26.74467373,26.86715707,26.6143219,63.56504288,54.67980296,8.88523992,87.44870041
4470002,CHESHIRE,ALTRINCHAM,ALTRINCHAM,1.37556996,agriculture,25299,18391.64909,3.42739786,97.586842,170.61005,184.994749,146.253004,77.063321,8.971606,5.359937402,112.533098,25.57875385,26.06737538,24.9805663,57.61465603,51.4394317,6.175224327,74.79577388
4470003,CHESHIRE,ALTRINCHAM,LYMM,0.424094524,agriculture,8061,19007.55504,4.438670255,136.848817,206.48202,244.387197,211.129097,81.145309,7.741611,7.007125891,136.192626,25.65835504,25.98125,25.34031027,62.45465538,54.63522773,7.81942765,98.63891113
4470004,CHESHIRE,ALTRINCHAM,KNUTSFORD,0.335531213,agriculture,7585,22605.94458,4.10440892,125.90251,225.691763,216.338855,174.097529,70.306725,8.544402,10.81916538,112.2544434,27.43685737,27.60254329,27.27943445,61.50734511,51.67127954,9.836065574,105.5579869
4480001,CHESHIRE,RUNCORN,BUDWORTH,0.372833388,agriculture,4450,11935.62633,5.146780475,169.840678,262.681973,265.522471,189.810195,131.950894,9.549884,6.855791962,131.6568047,25.87300517,25.70004593,26.03873239,65.69832402,56.53631285,9.162011173,112.2529644
4480002,CHESHIRE,RUNCORN,DARESBURY,0.352945703,agriculture,3161,8956.051798,5.137953335,166.809779,276.642889,257.745593,212.297915,104.972813,9.121678,9.324758842,150.3006012,25.25411392,24.97531688,25.50571945,69.07437132,59.92509363,9.149277689,120.661157
4480003,CHESHIRE,RUNCORN,RUNCORN,1.615046755,semi-rural,16307,10096.92131,5.383205,203.00378,287.42168,256.13625,216.08004,92.88216,21.11709,4.807692308,154.1125541,24.5744707,24.93326605,24.23458413,67.43732018,61.47759967,5.95972051,111.3355049
4480004,CHESHIRE,RUNCORN,FRODSHAM,0.426265997,agriculture,6616,15520.82515,5.59387775,215.35333,289.9606,267.83344,221.1847,109.19503,15.24845,7.777777778,144.1666667,25.21695685,25.5565032,24.88139675,72.40929261,63.63873662,8.770555991,100.2613696
4490001,CHESHIRE,NORTHWICH,WEAVERHAM,0.393753929,agriculture,7152,18163.62828,5.13570955,176.04676,229.39958,249.46689,225.42065,129.43757,17.37046,7.49682338,132.5396825,25.93449965,26.29337094,25.58111111,73.46443311,64.04467104,9.419762078,100.828864
4490002,CHESHIRE,NORTHWICH,NORTHWICH,1.123684239,semi-rural,14414,12827.44698,5.66357395,198.04724,309.95267,285.11045,217.95097,101.86338,19.79008,6.733021077,149.4915254,25.32757424,25.66780239,25.00230727,69.97287416,62.12996816,7.842906003,103.8221154
4490003,CHESHIRE,NORTHWICH,OVER,0.573799471,agriculture,10051,17516.57244,6.2850551,237.89135,336.39964,311.28118,235.35683,108.57126,27.51076,8.496732026,145.7155285,24.0172517,23.84568528,24.18283363,78.68852459,71.0976479,7.590876693,105.9449541
4490004,CHESHIRE,NORTHWICH,MIDDLEWICH,0.407265453,agriculture,5693,13978.59788,5.55732695,208.9505,278.51088,281.20535,237.30189,88.06158,17.43519,9.226190476,154.954955,25.02655178,25.07276581,24.9807423,71.81268882,63.77643505,8.036253776,101.5834348
4500001,CHESHIRE,CONGLETON,CHURCH HULME,0.201289488,agriculture,2950,14655.50949,4.822134445,123.449358,249.386622,239.241342,237.346397,109.898474,5.104696,4.296875,115.6462585,26.12343167,25.64140351,26.57414698,66.61016949,57.74011299,8.870056497,107.0175439
4500002,CHESHIRE,CONGLETON,CONGLETON,0.998670667,textile,19112,19137.44004,4.3798313,144.94905,221.68424,224.37802,173.87601,96.38348,14.69546,9.144144144,154.1333333,25.53724156,25.61768788,25.44727797,65.72692575,58.55308813,7.173837613,84.8324515
4500003,CHESHIRE,CONGLETON,SANDBACH,0.640911075,agriculture,14219,22185.60507,4.76431635,170.32444,251.53054,249.8491,185.45611,85.42572,10.27736,6.35451505,145.5906822,25.41939343,25.16657248,25.67026497,68.23724399,60.24624127,7.991002723,101.6471712
4510001,CHESHIRE,NANTWICH,WYBUNBURY,0.874312927,semi-rural,29126,33313.01539,5.61554365,219.30418,295.20737,277.43942,212.05191,103.61102,15.49483,4.077253219,134.8350764,23.11214151,23.03986877,23.17927653,71.86116522,66.92639159,4.934773626,113.5509895
4510002,CHESHIRE,NANTWICH,NANTWICH,0.482766522,agriculture,10559,21871.85632,4.68806895,145.75707,233.56689,240.00085,198.4903,104.63032,15.16836,9.971777987,150.8791832,25.91777063,25.83617811,26.00270375,68.57553039,59.97766789,8.597862498,95.113601
4510003,CHESHIRE,NANTWICH,BUNBURY,0.285227785,agriculture,7905,27714.69124,4.83014845,139.9548,230.61184,245.49152,215.48642,110.40618,24.07893,10.73657928,136.577708,26.43962025,26.25105853,26.63449163,72.90435544,62.02670169,10.87765375,94.5083014
4510004,CHESHIRE,NANTWICH,WRENBURY,0.201541203,agriculture,6177,30648.81977,4.7290211,150.56767,209.9258,296.3566,181.24249,91.46342,16.24824,11.8729097,110.6337272,27.13721043,27.15658021,27.11737705,72.91316527,60,12.91316527,93.39111593
4520001,CHESHIRE,CHESTER,TATTENHALL,0.233708843,agriculture,11383,48705.9019,4.7214885,122.20704,231.35256,241.52445,223.14194,103.08578,22.98593,8.284023669,123.8273921,26.45586425,26.68947924,26.22249561,70.01494768,59.52167414,10.49327354,97.81194559
4520002,CHESHIRE,CHESTER,CHESTER CASTLE,1.709898535,semi-rural,21808,12753.97315,4.48550015,139.12374,218.26223,252.87183,170.48087,98.43343,17.92793,6.594885599,142.7403977,25.7058093,26.47151295,24.92092027,60.28457682,53.35446771,6.930109112,98.18819404
4520003,CHESHIRE,CHESTER,CHESTER CATHEDRAL,0.938192135,semi-rural,24043,25626.94687,4.04248815,125.31128,208.40439,207.02008,175.791,78.1073,13.86358,7.57381258,145.7085828,26.38285452,27.01008417,25.68926157,58.40819022,50.6340819,7.774108322,87.56194252
4520004,CHESHIRE,CHESTER,HAWARDEN,0.457753499,agriculture,14815,32364.58057,5.63832875,196.61869,301.84481,271.61741,226.92626,110.1536,20.50498,5.364806867,122.5391724,25.10530241,25.67989269,24.57448474,74.90512334,66.41366224,8.491461101,110.3792415
4530001,CHESHIRE,WIRRAL,NESTON,0.367227306,agriculture,5681,15469.98253,4.4195261,104.68063,249.58244,222.21328,195.73031,97.50409,14.19447,5.704697987,115.1885831,25.89480176,26.60095173,25.13465057,71.81350288,62.30699364,9.506509234,89.71855256
4530002,CHESHIRE,WIRRAL,EASTHAM,0.855938151,agriculture,12683,14817.65941,3.79470775,96.06918,193.60985,198.0863,179.57516,76.72401,14.87705,3.833333333,107.300343,24.84934325,25.71015637,23.98525448,56.21755253,50.59332509,5.624227441,98.09010774
4530003,CHESHIRE,WIRRAL,WOODCHURCH,0.350545348,agriculture,5055,14420.3882,4.8385484,118.75876,229.20681,257.71259,230.12629,113.38388,18.52135,2.079395085,88.57808858,24.51939826,24.83703704,24.1547619,73.66792712,66.27707116,7.390855964,81.02053516
4540001,CHESHIRE,BIRKENHEAD,BIRKENHEAD,43.35086035,transport,42981,991.4682119,4.8557026,177.70405,268.41179,253.75928,173.50294,82.77706,14.9854,2.769404672,149.7958756,23.87654645,24.35535232,23.39188411,61.18881119,57.5616691,3.627142089,99.18873412
4540002,CHESHIRE,BIRKENHEAD,TRANMERE,4.845935754,semi-rural,21539,4444.755583,3.78105605,109.47938,187.35027,212.31467,163.4377,71.97883,11.65036,4.275331338,116.9393648,24.82971316,25.36726457,24.18139535,55.42600213,50.35817711,5.067825027,76.94174757
4540003,CHESHIRE,BIRKENHEAD,WALLASEY,4.718576266,semi-rural,14944,3167.057001,3.57753275,104.730415,194.01702,191.831899,148.256661,67.887261,8.783294,3.610573823,122.2865412,24.75030003,25.24220825,24.18050834,56.14898103,51.69829,4.450691028,81.2354065
4550001,LANCASHIRE,LIVERPOOL,ST. MARTIN,190.682484,transport,77033,403.9857168,5.2945817,243.11153,291.46432,255.80244,175.27949,71.24394,22.01462,1.345778164,235.2744758,24.47388211,24.62697316,24.32603619,57.3665071,54.32375239,3.04275471,106.381445
4550002,LANCASHIRE,LIVERPOOL,HOWARD STREET,156.0501519,transport,18958,121.4865848,4.31841645,193.18325,247.94119,215.38887,131.56109,61.33724,14.27165,2.513089005,240.0405132,25.80542409,26.21746975,25.39166578,50.07980846,47.07102953,3.008778931,99.55406912
4550003,LANCASHIRE,LIVERPOOL,DALE STREET,175.3790165,transport,23913,136.3504054,4.00165835,157.19319,235.27567,208.85048,135.82551,51.07707,12.10975,1.757188498,216.6666667,26.95552089,26.9641791,26.94705686,44.24983276,40.47923128,3.770601472,105.4604523
4550004,LANCASHIRE,LIVERPOOL,ST. GEORGE,71.69728231,transport,9425,131.4554708,3.26879197,111.735435,190.885186,172.616248,121.984077,49.395606,7.141842,1.573676681,226.2969589,26.21334897,26.28381669,26.14788153,41.08002407,37.78580024,3.294223827,109.7160883
4550005,LANCASHIRE,LIVERPOOL,ST. THOMAS,146.7292882,transport,23269,158.5845627,3.7788281,143.77532,224.21319,199.46693,125.66681,52.05407,10.5893,2.355658199,220.0886263,26.42267411,26.97852603,25.84867838,46.65301421,42.30769231,4.345321899,98.62717681
4550006,LANCASHIRE,LIVERPOOL,MOUNT PLEASANT,119.7387892,semi-professional,45582,380.6786449,2.9147732,84.3671,152.65678,163.61729,118.62248,55.30748,8.38351,16.03441533,218.9706071,27.8235268,28.55992141,26.86425756,43.14761193,36.81865911,6.328952811,71.30164614
4550007,LANCASHIRE,LIVERPOOL,ISLINGTON,190.2217676,semi-professional,40231,211.4952485,4.1708886,162.61396,216.186,224.71798,144.14087,68.96536,17.55355,2.610837438,231.0892004,25.47873138,25.7475939,25.20292643,48.66059818,45.12725246,3.533345718,96.25929707
4560001,LANCASHIRE,WEST DERBY,TOXTETH PARK,39.23335649,transport,85842,2187.985115,4.17903385,147.58174,229.83146,213.30433,153.9081,75.42226,15.75888,2.835908469,172.1483159,24.73814053,25.43398987,23.96938725,58.906913,54.53418948,4.372723518,86.84487476
4560002,LANCASHIRE,WEST DERBY,EVERTON,82.93085393,transport,123915,1494.1966,4.69343575,169.14627,255.55991,245.06425,177.60698,76.70821,14.60153,1.995537137,173.995305,23.57362585,24.24308016,22.87584646,62.69566716,59.28134982,3.414317335,92.97388546
4560003,LANCASHIRE,WEST DERBY,WALTON,2.726300782,semi-rural,24557,9007.443407,3.9612399,121.76053,208.14991,210.16967,163.83568,74.65627,13.67592,8.987161198,171.4285714,25.02787172,25.36946469,24.65795281,56.07351819,50.73772577,5.335792419,88.49196835
4560004,LANCASHIRE,WEST DERBY,CROSBY,1.072055354,professional,7628,7115.304235,3.30216844,76.030174,166.766764,189.358125,137.970124,76.155755,14.152746,3.047091413,133.6633663,25.0527144,25.85261237,23.97163121,56.4949723,50.8311102,5.663862097,64.62837838
4560005,LANCASHIRE,WEST DERBY,LITHERLAND,1.15106187,professional,6419,5576.589904,3.1498463,90.71419,156.38786,180.02019,127.87788,63.30023,11.66891,3.144654088,116.8582375,25.38800567,25.75641026,24.88537402,52.64296012,47.04469005,5.598270062,65.61878233
4560006,LANCASHIRE,WEST DERBY,WEST DERBY,10.89031562,semi-professional,78000,7162.326854,4.2956052,142.31969,233.50655,233.52152,164.24073,74.01065,11.5219,2.590375317,158.1595974,24.38423588,25.00425379,23.66335093,58.96697506,54.75154709,4.215427976,82.46627413
4560007,LANCASHIRE,WEST DERBY,WAVERTREE,2.835751461,professional,16564,5841.132492,3.7473648,110.66512,169.43048,205.68156,166.5608,85.27649,11.85851,2.429378531,136.8049426,24.64092337,25.09334086,24.11953694,55.10357109,50.93260849,4.170962602,82.1270058
4570001,LANCASHIRE,PRESCOT,HALE,0.374584442,agriculture,2964,7912.768578,4.438675655,122.88778,203.974468,243.968813,213.418294,95.036935,8.448841,5.279503106,104.7794118,24.88866397,24.87448276,24.90224571,63.39581036,56.89084895,6.504961411,106.370876
4570002,LANCASHIRE,PRESCOT,MUCH WOOLTON,2.628741693,semi-rural,5771,2195.346928,4.1876835,138.16605,218.30176,220.54529,170.57161,79.27488,10.67711,3.076923077,157.3146293,25.394559,25.82909559,24.88776276,61.83398766,55.77678071,6.057206955,82.21768012
4570003,LANCASHIRE,PRESCOT,HUYTON,0.494596147,professional,5155,10422.64489,3.99333545,77.44876,175.35879,244.99542,193.98813,95.54828,11.32771,2.419354839,100.8827238,25.1954157,25.43880809,24.9008158,61.88679245,54.90566038,6.981132075,74.53347969
4570004,LANCASHIRE,PRESCOT,FARNWORTH,1.585521179,agriculture,16848,10626.15891,6.0553425,265.8773,324.27608,298.43941,205.13042,106.96244,10.38285,1.642335766,146.5403261,22.96831153,22.53570518,23.34617955,68.99427308,64.90505375,4.089219331,125.9477866
